670,6,57,2
671,6,58,3
672,6,59,3
673,6,60,2
674,6,61,2
675,6,62,2
676,6,63,1
677,6,64,2
678,6,65,2
679,6,66,3
680,6,67,3
681,6,68,1
682,6,69,1
683,6,70,1
684,6,71,1
685,6,72,3
686,6,73,1
687,6,74,2
688,6,75,2
689,6,76,1
690,6,77,3
691,6,78,2
692,6,79,2
693,6,80,2
694,6,81,2
695,6,82,3
696,6,83,2
697,6,84,2
698,6,85,3
699,6,86,2
700,6,87,2
701,6,88,2
702,6,89,2
703,6,90,1
704,6,91,1
705,6,92,1
706,6,93,3
707,6,94,2
708,6,95,2
709,6,96,1
710,6,97,2
711,6,98,2
712,6,99,3
713,6,100,2
714,6,101,2
715,7,0,2
716,7,1,2
717,7,2,2
718,7,3,2
719,7,4,3
720,7,5,1
721,7,6,2
722,7,7,999
723,7,8,2
724,7,9,2
725,7,10,2
726,7,11,2
727,7,12,3
728,7,13,2
729,7,14,1
730,7,15,2
731,7,16,1
732,7,17,1
733,7,18,2
734,7,19,2
735,7,20,2
736,7,21,1
737,7,22,1
738,7,23,3
739,7,24,2
740,7,25,3
741,7,26,3
742,7,27,2
743,7,28,1
744,7,29,3
745,7,30,2
746,7,31,1
747,7,32,1
748,7,33,3
749,7,34,2
750,7,35,1
751,7,36,3
752,7,37,2
753,7,38,1
754,7,39,2
755,7,40,2
756,7,41,3
757,7,42,1
758,7,43,1
759,7,44,1
760,7,45,2
761,7,46,2
762,7,47,2
763,7,48,1
764,7,49,2
765,7,50,3
766,7,51,3
767,7,52,2
768,7,53,2
769,7,54,2
770,7,55,2
771,7,56,2
772,7,57,3
773,7,58,3
774,7,59,2
775,7,60,2
776,7,61,3
777,7,62,1
778,7,63,2
779,7,64,2
780,7,65,2
781,7,66,2
782,7,67,2
783,7,68,3
784,7,69,3
785,7,70,2
786,7,71,3
787,7,72,3
788,7,73,2
789,7,74,2
790,7,75,3
791,7,76,1
792,7,77,1
793,7,78,2
794,7,79,3
795,7,80,2
796,7,81,2
797,7,82,2
798,7,83,3
799,7,84,1
800,7,85,1
801,7,86,2
802,7,87,2
803,7,88,1
804,7,89,1
805,7,90,2
806,7,91,2
807,7,92,1
808,7,93,1
809,7,94,2
810,7,95,3
811,7,96,1
812,7,97,1
813,7,98,2
814,7,99,3
815,7,100,2
816,7,101,1
817,8,0,2
818,8,1,2
819,8,2,2
820,8,3,3
821,8,4,2
822,8,5,3
823,8,6,2
824,8,7,2
825,8,8,999
826,8,9,2
827,8,10,2
828,8,11,2
829,8,12,3
830,8,13,2
831,8,14,2
832,8,15,2
833,8,16,1
834,8,17,2
835,8,18,2
836,8,19,3
837,8,20,3
838,8,21,2
839,8,22,1
840,8,23,1
841,8,24,2
842,8,25,3
843,8,26,3
844,8,27,3
845,8,28,3
846,8,29,3
847,8,30,2
848,8,31,3
849,8,32,2
850,8,33,3
851,8,34,1
852,8,35,1
853,8,36,2
854,8,37,3
855,8,38,2
856,8,39,2
857,8,40,2
858,8,41,3
859,8,42,3
860,8,43,2
861,8,44,1
862,8,45,2
863,8,46,2
864,8,47,1
865,8,48,2
866,8,49,2
867,8,50,2
868,8,51,1
869,8,52,1
870,8,53,1
871,8,54,3
872,8,55,1
873,8,56,2
874,8,57,2
875,8,58,2
876,8,59,1
877,8,60,1
878,8,61,2
879,8,62,1
880,8,63,1
881,8,64,2
882,8,65,3
883,8,66,2
884,8,67,2
885,8,68,2
886,8,69,3
887,8,70,2
888,8,71,2
889,8,72,1
890,8,73,3
891,8,74,3
892,8,75,3
893,8,76,3
894,8,77,1
895,8,78,2
896,8,79,1
897,8,80,2
898,8,81,2
899,8,82,2
900,8,83,3
901,8,84,2
902,8,85,1
903,8,86,2
904,8,87,2
905,8,88,2
906,8,89,2
907,8,90,2
908,8,91,3
909,8,92,1
910,8,93,2
911,8,94,3
912,8,95,2
913,8,96,2
914,8,97,3
915,8,98,2
916,8,99,3
917,8,100,2
918,8,101,3
919,9,0,2
920,9,1,3
921,9,2,3
922,9,3,3
923,9,4,2
924,9,5,1
925,9,6,2
926,9,7,2
927,9,8,2
928,9,9,999
929,9,10,2
930,9,11,2
931,9,12,3
932,9,13,1
933,9,14,2
934,9,15,2
935,9,16,2
936,9,17,2
937,9,18,2
938,9,19,3
939,9,20,1
940,9,21,3
941,9,22,2
942,9,23,2
943,9,24,2
944,9,25,3
945,9,26,2
946,9,27,2
947,9,28,1
948,9,29,3
949,9,30,2
950,9,31,2
951,9,32,1
952,9,33,2
953,9,34,2
954,9,35,3
955,9,36,1
956,9,37,2
957,9,38,3
958,9,39,3
959,9,40,3
960,9,41,2
961,9,42,3
962,9,43,2
963,9,44,2
964,9,45,2
965,9,46,3
966,9,47,2
967,9,48,1
968,9,49,3
969,9,50,2
970,9,51,2
971,9,52,1
972,9,53,2
973,9,54,2
974,9,55,3
975,9,56,3
976,9,57,1
977,9,58,1
978,9,59,2
979,9,60,2
980,9,61,2
981,9,62,1
982,9,63,1
983,9,64,3
984,9,65,3
985,9,66,2
986,9,67,1
987,9,68,2
988,9,69,1
989,9,70,2
990,9,71,2
991,9,72,3
992,9,73,2
993,9,74,2
994,9,75,1
995,9,76,2
996,9,77,1
997,9,78,1
998,9,79,1
999,9,80,2
1000,9,81,2
1001,9,82,2
1002,9,83,3
1003,9,84,2
1004,9,85,1
1005,9,86,2
1006,9,87,1
1007,9,88,2
1008,9,89,3
1009,9,90,2
1010,9,91,2
1011,9,92,2
1012,9,93,1
1013,9,94,3
1014,9,95,1
1015,9,96,2
1016,9,97,1
1017,9,98,2
1018,9,99,3
1019,9,100,2
1020,9,101,2
1021,10,0,3
1022,10,1,2
1023,10,2,3
1024,10,3,2
1025,10,4,1
1026,10,5,2
1027,10,6,3
1028,10,7,2
1029,10,8,2
1030,10,9,2
1031,10,10,999
1032,10,11,3
1033,10,12,1
1034,10,13,2
1035,10,14,1
1036,10,15,2
1037,10,16,2
1038,10,17,2
1039,10,18,2
1040,10,19,2
1041,10,20,1
1042,10,21,2
1043,10,22,3
1044,10,23,1
1045,10,24,3
1046,10,25,2
1047,10,26,2
1048,10,27,1
1049,10,28,2
1050,10,29,3
1051,10,30,1
1052,10,31,2
1053,10,32,2
1054,10,33,2
1055,10,34,3
1056,10,35,3
1057,10,36,2
1058,10,37,2
1059,10,38,1
1060,10,39,1
1061,10,40,3
1062,10,41,1
1063,10,42,3
1064,10,43,2
1065,10,44,2
1066,10,45,2
1067,10,46,2
1068,10,47,2
1069,10,48,1
1070,10,49,1
1071,10,50,2
1072,10,51,1
1073,10,52,1
1074,10,53,1
1075,10,54,2
1076,10,55,2
1077,10,56,2
1078,10,57,2
1079,10,58,2
1080,10,59,1
1081,10,60,3
1082,10,61,2
1083,10,62,2
1084,10,63,2
1085,10,64,3
1086,10,65,1
1087,10,66,3
1088,10,67,3
1089,10,68,3
1090,10,69,2
1091,10,70,2
1092,10,71,2
1093,10,72,2
1094,10,73,2
1095,10,74,2
1096,10,75,2
1097,10,76,1
1098,10,77,2
1099,10,78,1
1100,10,79,2
1101,10,80,3
1102,10,81,2
1103,10,82,1
1104,10,83,2
1105,10,84,3
1106,10,85,3
1107,10,86,2
1108,10,87,1
1109,10,88,2
1110,10,89,2
1111,10,90,2
1112,10,91,2
1113,10,92,1
1114,10,93,2
1115,10,94,2
1116,10,95,1
1117,10,96,2
1118,10,97,3
1119,10,98,1
1120,10,99,2
1121,10,100,2
1122,10,101,2
1123,11,0,2
1124,11,1,3
1125,11,2,2
1126,11,3,2
1127,11,4,2
1128,11,5,3
1129,11,6,2
1130,11,7,2
1131,11,8,2
1132,11,9,2
1133,11,10,3
1134,11,11,999
1135,11,12,3
1136,11,13,3
1137,11,14,2
1138,11,15,2
1139,11,16,3
1140,11,17,2
1141,11,18,2
1142,11,19,2
1143,11,20,3
1144,11,21,2
1145,11,22,2
1146,11,23,2
1147,11,24,2
1148,11,25,1
1149,11,26,3
1150,11,27,2
1151,11,28,1
1152,11,29,2
1153,11,30,1
1154,11,31,1
1155,11,32,3
1156,11,33,3
1157,11,34,2
1158,11,35,3
1159,11,36,2
1160,11,37,3
1161,11,38,1
1162,11,39,1
1163,11,40,1
1164,11,41,3
1165,11,42,2
1166,11,43,2
1167,11,44,2
1168,11,45,1
1169,11,46,2
1170,11,47,2
1171,11,48,2
1172,11,49,1
1173,11,50,2
1174,11,51,1
1175,11,52,1
1176,11,53,1
1177,11,54,1
1178,11,55,3
1179,11,56,3
1180,11,57,1
1181,11,58,2
1182,11,59,2
1183,11,60,2
1184,11,61,2
1185,11,62,3
1186,11,63,3
1187,11,64,2
1188,11,65,1
1189,11,66,1
1190,11,67,2
1191,11,68,1
1192,11,69,2
1193,11,70,2
1194,11,71,2
1195,11,72,1
1196,11,73,2
1197,11,74,2
1198,11,75,3
1199,11,76,2
1200,11,77,2
1201,11,78,3
1202,11,79,2
1203,11,80,2
1204,11,81,3
1205,11,82,2
1206,11,83,2
1207,11,84,2
1208,11,85,3
1209,11,86,2
1210,11,87,2
1211,11,88,2
1212,11,89,2
1213,11,90,2
1214,11,91,2
1215,11,92,1
1216,11,93,2
1217,11,94,1
1218,11,95,2
1219,11,96,2
1220,11,97,2
1221,11,98,1
1222,11,99,3
1223,11,100,3
1224,11,101,2
1225,12,0,2
1226,12,1,1
1227,12,2,3
1228,12,3,1
1229,12,4,2
1230,12,5,2
1231,12,6,1
1232,12,7,3
1233,12,8,3
1234,12,9,3
1235,12,10,1
1236,12,11,3
1237,12,12,999
1238,12,13,3
1239,12,14,1
1240,12,15,2
1241,12,16,3
1242,12,17,1
1243,12,18,1
1244,12,19,2
1245,12,20,1
1246,12,21,3
1247,12,22,1
1248,12,23,2
1249,12,24,1
1250,12,25,2
1251,12,26,1
1252,12,27,3
1253,12,28,1
1254,12,29,3
1255,12,30,3
1256,12,31,2
1257,12,32,2
1258,12,33,3
1259,12,34,2
1260,12,35,3
1261,12,36,3
1262,12,37,2
1263,12,38,2
1264,12,39,3
1265,12,40,3
1266,12,41,2
1267,12,42,3
1268,12,43,3
1269,12,44,2
1270,12,45,3
1271,12,46,3
1272,12,47,2
1273,12,48,1
1274,12,49,2
1275,12,50,3
1276,12,51,1
1277,12,52,1
1278,12,53,2
1279,12,54,2
1280,12,55,2
1281,12,56,3
1282,12,57,2
1283,12,58,2
1284,12,59,3
1285,12,60,2
1286,12,61,2
1287,12,62,3
1288,12,63,3
1289,12,64,2
1290,12,65,2
1291,12,66,2
1292,12,67,3
1293,12,68,1
1294,12,69,2
1295,12,70,3
1296,12,71,2
1297,12,72,3
1298,12,73,1
1299,12,74,3
1300,12,75,2
1301,12,76,3
1302,12,77,2
1303,12,78,3
1304,12,79,1
1305,12,80,2
1306,12,81,3
1307,12,82,2
1308,12,83,3
1309,12,84,2
1310,12,85,1
1311,12,86,3
1312,12,87,2
1313,12,88,3
1314,12,89,1
1315,12,90,2
1316,12,91,3
1317,12,92,3
1318,12,93,2
1319,12,94,3
1320,12,95,1
1321,12,96,3
1322,12,97,2
1323,12,98,2
1324,12,99,3
1325,12,100,2
1326,12,101,2
1327,13,0,2
1328,13,1,3
1329,13,2,2
1330,13,3,2
1331,13,4,2
1332,13,5,2
1333,13,6,2
1334,13,7,2
1335,13,8,2
1336,13,9,1
1337,13,10,2
1338,13,11,3
1339,13,12,3
1340,13,13,999
1341,13,14,1
1342,13,15,2
1343,13,16,1
1344,13,17,1
1345,13,18,2
1346,13,19,3
1347,13,20,2
1348,13,21,2
1349,13,22,2
1350,13,23,1
1351,13,24,2
1352,13,25,2
1353,13,26,1
1354,13,27,2
1355,13,28,2
1356,13,29,3
1357,13,30,2
1358,13,31,2
1359,13,32,3
1360,13,33,1
1361,13,34,3
1362,13,35,1
1363,13,36,1
1364,13,37,2
1365,13,38,1
1366,13,39,3
1367,13,40,2
1368,13,41,3
1369,13,42,1
1370,13,43,1
1371,13,44,3
1372,13,45,2
1373,13,46,2
1374,13,47,1
1375,13,48,2
1376,13,49,1
1377,13,50,3
1378,13,51,2
1379,13,52,2
1380,13,53,1
1381,13,54,1
1382,13,55,2
1383,13,56,3
1384,13,57,2
1385,13,58,2
1386,13,59,1
1387,13,60,2
1388,13,61,3
1389,13,62,2
1390,13,63,3
1391,13,64,1
1392,13,65,2
1393,13,66,1
1394,13,67,1
1395,13,68,2
1396,13,69,3
1397,13,70,3
1398,13,71,3
1399,13,72,2
1400,13,73,1
1401,13,74,3
1402,13,75,1
1403,13,76,1
1404,13,77,3
1405,13,78,2
1406,13,79,2
1407,13,80,1
1408,13,81,3
1409,13,82,2
1410,13,83,1
1411,13,84,2
1412,13,85,1
1413,13,86,1
1414,13,87,2
1415,13,88,3
1416,13,89,2
1417,13,90,1
1418,13,91,2
1419,13,92,2
1420,13,93,2
1421,13,94,2
1422,13,95,2
1423,13,96,2
1424,13,97,2
1425,13,98,3
1426,13,99,1
1427,13,100,1
1428,13,101,3
1429,14,0,2
1430,14,1,2
1431,14,2,2
1432,14,3,2
1433,14,4,2
1434,14,5,3
1435,14,6,2
1436,14,7,1
1437,14,8,2
1438,14,9,2
1439,14,10,1
1440,14,11,2
1441,14,12,1
1442,14,13,1
1443,14,14,999
1444,14,15,2
1445,14,16,3
1446,14,17,1
1447,14,18,2
1448,14,19,1
1449,14,20,3
1450,14,21,1
1451,14,22,1
1452,14,23,1
1453,14,24,1
1454,14,25,2
1455,14,26,3
1456,14,27,2
1457,14,28,2
1458,14,29,1
1459,14,30,2
1460,14,31,3
1461,14,32,2
1462,14,33,3
1463,14,34,3
1464,14,35,3
1465,14,36,1
1466,14,37,2
1467,14,38,3
1468,14,39,2
1469,14,40,2
1470,14,41,3
1471,14,42,2
1472,14,43,1
1473,14,44,2
1474,14,45,2
1475,14,46,2
1476,14,47,3
1477,14,48,2
1478,14,49,2
1479,14,50,2
1480,14,51,2
1481,14,52,1
1482,14,53,3
1483,14,54,1
1484,14,55,2
1485,14,56,3
1486,14,57,2
1487,14,58,2
1488,14,59,2
1489,14,60,3
1490,14,61,3
1491,14,62,1
1492,14,63,2
1493,14,64,2
1494,14,65,2
1495,14,66,2
1496,14,67,1
1497,14,68,2
1498,14,69,2
1499,14,70,3
1500,14,71,3
1501,14,72,2
1502,14,73,2
1503,14,74,2
1504,14,75,2
1505,14,76,1
1506,14,77,2
1507,14,78,3
1508,14,79,2
1509,14,80,1
1510,14,81,2
1511,14,82,2
1512,14,83,3
1513,14,84,3
1514,14,85,2
1515,14,86,1
1516,14,87,1
1517,14,88,2
1518,14,89,3
1519,14,90,2
1520,14,91,3
1521,14,92,2
1522,14,93,2
1523,14,94,1
1524,14,95,2
1525,14,96,2
1526,14,97,2
1527,14,98,1
1528,14,99,3
1529,14,100,3
1530,14,101,1
1531,15,0,2
1532,15,1,2
1533,15,2,2
1534,15,3,1
1535,15,4,2
1536,15,5,2
1537,15,6,2
1538,15,7,2
1539,15,8,2
1540,15,9,2
1541,15,10,2
1542,15,11,2
1543,15,12,2
1544,15,13,2
1545,15,14,2
1546,15,15,999
1547,15,16,2
1548,15,17,3
1549,15,18,1
1550,15,19,2
1551,15,20,1
1552,15,21,2
1553,15,22,2
1554,15,23,3
1555,15,24,2
1556,15,25,2
1557,15,26,1
1558,15,27,3
1559,15,28,3
1560,15,29,2
1561,15,30,2
1562,15,31,3
1563,15,32,3
1564,15,33,1
1565,15,34,1
1566,15,35,3
1567,15,36,3
1568,15,37,2
1569,15,38,2
1570,15,39,3
1571,15,40,2
1572,15,41,1
1573,15,42,3
1574,15,43,2
1575,15,44,1
1576,15,45,3
1577,15,46,2
1578,15,47,2
1579,15,48,1
1580,15,49,1
1581,15,50,3
1582,15,51,3
1583,15,52,1
1584,15,53,1
1585,15,54,2
1586,15,55,2
1587,15,56,2
1588,15,57,3
1589,15,58,2
1590,15,59,1
1591,15,60,2
1592,15,61,2
1593,15,62,1
1594,15,63,2
1595,15,64,2
1596,15,65,1
1597,15,66,3
1598,15,67,1
1599,15,68,3
1600,15,69,1
1601,15,70,2
1602,15,71,2
1603,15,72,1
1604,15,73,2
1605,15,74,2
1606,15,75,1
1607,15,76,2
1608,15,77,1
1609,15,78,2
1610,15,79,1
1611,15,80,3
1612,15,81,3
1613,15,82,2
1614,15,83,1
1615,15,84,3
1616,15,85,3
1617,15,86,1
1618,15,87,2
1619,15,88,2
1620,15,89,2
1621,15,90,2
1622,15,91,2
1623,15,92,2
1624,15,93,1
1625,15,94,2
1626,15,95,2
1627,15,96,2
1628,15,97,1
1629,15,98,1
1630,15,99,2
1631,15,100,1
1632,15,101,2
1633,16,0,1
1634,16,1,1
1635,16,2,3
1636,16,3,3
1637,16,4,1
1638,16,5,2
1639,16,6,3
1640,16,7,1
1641,16,8,1
1642,16,9,2
1643,16,10,2
1644,16,11,3
1645,16,12,3
1646,16,13,1
1647,16,14,3
1648,16,15,2
1649,16,16,999
1650,16,17,2
1651,16,18,1
1652,16,19,1
1653,16,20,3
1654,16,21,1
1655,16,22,2
1656,16,23,1
1657,16,24,2
1658,16,25,3
1659,16,26,3
1660,16,27,1
1661,16,28,2
1662,16,29,3
1663,16,30,2
1664,16,31,2
1665,16,32,1
1666,16,33,1
